umur,jenis_kelamin,pekerjaan,provinsi,gaji,is_menikah,is_keturunan,berat,tinggi,sampo,is_merokok,pendidikan,botak_prob
34,Perempuan,Pegawai swasta,Jakarta,5311003.132,0,0,77.77101086,175.065715,Deadbuoy,0,S2,0.096253713
40,Laki-laki,Freelance,Pontianak,4035569.049,0,0,55.4332506,155.4123124,Pantone,0,S1,0.099483456
42,Laki-laki,PNS,Banda Lampung,8844669.344,0,1,48.030027,157.6169472,Pantone,0,S3,0.803841607
55,Laki-laki,Freelance,Banda Aceh,21108992.71,0,0,64.75392065,163.0293515,Deadbuoy,0,S2,0.330271879
39,Laki-laki,Freelance,Jambi,7097599.442,0,1,45.86675452,156.2916196,Pantone,0,SMA,0.444990579
50,Perempuan,Freelance,Palembang,6279171.672,0,0,52.59853751,158.4197393,Shoulder & Head,0,S1,0.100576626
46,Laki-laki,Pegawai swasta,Semarang,9244124.217,0,0,52.23354203,155.1792807,Pantone,1,S2,0.444642682
42,Laki-laki,PNS,Surabaya,22651538.2,0,0,60.27420337,159.4595229,Moonsilk,1,S3,0.657958558
39,Laki-laki,Pegawai swasta,Serang,3755948.325,0,0,74.75689428,153.979824,Shoulder & Head,0,SMA,0.219696094
32,Laki-laki,Pegawai swasta,Manado,13715300.71,0,0,57.44579809,159.6542905,Pantone,0,SMA,0.177342541
41,Laki-laki,PNS,Kupang,13392737.63,0,1,61.96076781,156.9943218,Deadbuoy,0,S1,0.689370211
45,Perempuan,Pegawai swasta,Yogyakarta,7131748.759,0,0,48.35982245,151.0452029,Moonsilk,1,SMA,0.324072194
47,Laki-laki,PNS,Makassar,8939774.975,0,0,48.23200823,150.8680957,Pantone,0,S1,0.331206471
37,Laki-laki,PNS,Gorontalo,11929854.09,0,1,59.32349786,152.2522414,Moonsilk,1,SMA,0.696766327
41,Laki-laki,Pegawai swasta,Palembang,7397445.606,0,,48.84715683,153.6395986,Merpati,1,S1,0.449845129
49,Laki-laki,PNS,Semarang,3638251.355,0,0,52.03313205,152.2678987,Deadbuoy,0,S1,0.476790313
43,Laki-laki,Pegawai swasta,Banda Aceh,15593747.75,0,1,47.23574969,147.1196085,Shoulder & Head,1,S1,0.788490249
25,Laki-laki,Pegawai swasta,Pekanbaru,15236676.06,0,0,50.423116,152.3564045,Deadbuoy,1,SMA,0.349579059
56,Laki-laki,Freelance,Kendari,6845407.271,0,1,46.27697576,147.7188653,Deadbuoy,1,SMA,0.794590821
52,Laki-laki,Freelance,Bandung,15219646.55,0,0,51.75025161,158.3423868,Shoulder & Head,1,SMP,0.304815353
33,Laki-laki,Pegawai swasta,Denpasar,8250349.008,0,0,94.59659147,180.7903482,Shoulder & Head,1,S1,0.285860449
33,Laki-laki,PNS,Ambon,,0,1,60.08477713,157.9485322,Moonsilk,1,S1,0.703826838
57,Perempuan,Pegawai swasta,Pontianak,15692344.05,0,0,62.76168552,158.9966239,Deadbuoy,1,S1,0.383816307
41,Perempuan,Pegawai swasta,Banda Lampung,4010324.347,0,0,47.71719755,153.5583146,Moonsilk,1,S1,0.335681302
41,Laki-laki,Pegawai swasta,Medan,14240770.42,0,1,52.24652247,158.4602706,Shoulder & Head,1,S1,0.667735593
21,Perempuan,Pegawai swasta,Jakarta,7933734.418,0,0,51.20362521,144.4179649,Merpati,1,S1,0.268796564
23,Perempuan,PNS,Banjarmasin,20431557.91,0,0,46.02831772,158.2639594,Pantone,1,S1,0.310854641
56,Laki-laki,PNS,Bandung,12428674.84,0,0,65.64628024,159.6713353,,0,S1,0.475635882
39,Perempuan,PNS,Makassar,4856502.445,0,0,58.42740921,159.5760009,Shoulder & Head,1,S1,0.263873479
46,Perempuan,PNS,Pekanbaru,8428490.062,0,1,49.05440752,153.0255402,Deadbuoy,0,S2,0.558872255
34,Laki-laki,Pengangguran,Pontianak,6117662.118,0,0,43.25555011,150.7324922,Merpati,1,S1,0.727203245
51,Laki-laki,Pegawai swasta,Banjarmasin,8105766.755,0,0,50.63167894,155.6998326,Moonsilk,0,SMA,0.414735722
43,Laki-laki,PNS,Jambi,6596318.03,0,0,78.64397173,163.3346158,Moonsilk,1,S1,0.550748616
44,Perempuan,Pegawai swasta,Surabaya,11012846.32,0,1,107.8415872,176.855481,Shoulder & Head,0,S1,0.465528976
42,Laki-laki,Pegawai swasta,Banda Aceh,5677318.375,0,0,49.31527409,164.9884428,Deadbuoy,0,S1,0.360586977
38,Laki-laki,PNS,Medan,4602258.534,0,0,51.31315702,149.7194715,Moonsilk,0,S1,0.363628794
34,Laki-laki,Pengangguran,Palu,12152826.89,0,0,45.93096829,154.8706964,Moonsilk,0,SD,0.603972649
53,Laki-laki,Freelance,Bengkulu,6829559.763,0,0,47.27148987,147.8108104,Moonsilk,0,S1,0.364132524
53,Perempuan,Pegawai swasta,Jambi,5380236.131,0,0,53.1398163,162.195777,Pantone,1,SMA,0.411612803
32,Laki-laki,PNS,Sofifi,4469960.915,0,0,53.33906051,163.9725062,Moonsilk,0,SMA,0.305843111
41,Laki-laki,Pegawai swasta,Manokwari,7721588.429,0,0,48.247336,160.1646814,Deadbuoy,0,S2,0.381722254
37,Perempuan,PNS,Palu,8229626.157,0,0,52.81306236,163.4475804,Merpati,0,S1,0.124895169
37,Laki-laki,Freelance,Palembang,9444826.704,0,0,66.5165783,167.7225945,Deadbuoy,1,S1,0.312838546
43,Laki-laki,Pengangguran,Padang,5813003.361,0,0,94.4690382,178.093492,Shoulder & Head,0,S1,0.695131985
37,Laki-laki,PNS,Tanjungselor,2934991.076,0,0,47.19837444,151.7693858,Pantone,1,S1,0.335041795
38,Perempuan,PNS,Manado,9894496.838,0,0,54.72751627,155.1073442,Shoulder & Head,0,S1,0.22651688
32,Laki-laki,Pengangguran,Surabaya,5513699.398,0,1,63.64635251,163.1674718,Shoulder & Head,1,SMA,0.985041669
39,Laki-laki,Freelance,Sofifi,5906649.459,0,0,63.40225681,151.9737123,Pantone,1,S1,0.284544285
41,Perempuan,Pegawai swasta,Serang,10657743.86,0,0,53.48577929,158.9241894,Moonsilk,1,S1,0.331916439
36,Perempuan,PNS,Ambon,5490516.519,0,0,54.59611374,152.2364926,Moonsilk,1,SMP,0.286023466
39,Perempuan,Pegawai swasta,Manado,7220645.976,0,0,54.41509845,162.7314149,Moonsilk,0,SMA,0.040379706
37,Perempuan,Pegawai swasta,Banda Lampung,14380413.71,0,0,62.83515813,156.9315246,Moonsilk,0,S1,0.117391029
47,Laki-laki,Freelance,Manokwari,12357940.01,0,1,50.1023986,163.6326836,Shoulder & Head,0,S1,0.5790082
41,Laki-laki,Pegawai swasta,Semarang,7157204.087,0,0,48.58825224,153.5874373,Shoulder & Head,1,SMA,0.329690122
42,Laki-laki,Pegawai swasta,Pangkalpinang,10552083.5,0,0,51.06826794,162.8624515,Merpati,1,S1,0.448794728
30,Perempuan,Pegawai swasta,Bengkulu,8328978.179,0,1,56.26586119,163.4789594,Moonsilk,1,S1,0.510605463
31,Laki-laki,Pegawai swasta,Samarinda,10351215.77,0,0,60.25359385,156.7802612,Shoulder & Head,1,S1,0.36821499
49,Laki-laki,PNS,Gorontalo,4893298.45,0,0,58.55331494,165.0989623,Merpati,0,S1,0.491407986
45,Laki-laki,Pegawai swasta,Ambon,7483818.511,0,0,67.42131853,161.2585987,Merpati,0,S1,0.25492599
33,Laki-laki,PNS,Jambi,10163758.96,0,0,56.89604601,160.8632846,Moonsilk,0,S1,0.268799096
38,Perempuan,Freelance,Sofifi,11908442.52,0,0,61.83041115,150.9800937,Deadbuoy,0,S1,-0.000208218
41,Perempuan,PNS,Jambi,3279514.832,0,0,51.54898645,152.1761041,Merpati,1,S1,0.460426726
39,Perempuan,PNS,Denpasar,21380769.83,0,0,46.58310724,150.8077526,Shoulder & Head,1,S1,0.350788799
33,Laki-laki,Pegawai swasta,Pekanbaru,13026960.41,0,0,51.93782371,143.5989664,Moonsilk,1,SMA,0.348477679
37,Laki-laki,Freelance,Medan,8851925.986,0,1,42.6964699,149.2000965,Moonsilk,0,S1,0.451795846
48,Laki-laki,Freelance,Pangkalpinang,12311684.71,0,0,55.10537031,158.3323786,Pantone,1,S1,0.263211844
45,Laki-laki,Pengangguran,Padang,14649417.81,0,0,62.26851833,151.3682518,Pantone,1,SMA,0.754710779
46,Perempuan,Pegawai swasta,Mamuju,8794891.742,0,1,51.59233313,160.6567506,Deadbuoy,0,S1,0.585508985
43,Laki-laki,Pegawai swasta,Yogyakarta,5321592.668,0,0,57.24420225,165.889717,Deadbuoy,1,S1,0.431479063
54,Perempuan,Pegawai swasta,Banda Aceh,7170480.454,0,0,53.40441869,149.7376878,Shoulder & Head,1,S1,0.36756111
36,Laki-laki,Pegawai swasta,Palembang,6560735.912,0,1,51.21277569,155.1560287,Deadbuoy,1,SMA,0.594717564
38,Perempuan,PNS,Semarang,11764599.09,0,0,46.36612567,163.1132814,Pantone,0,S2,0.154224664
36,Perempuan,Pegawai swasta,Palangkaraya,5256103.048,0,0,48.36750901,152.3156465,Merpati,1,S1,0.180147462
49,Perempuan,Pegawai swasta,Banda Aceh,4947777.4,0,0,65.9633827,158.561064,Pantone,1,S1,0.249152174
34,Laki-laki,Pegawai swasta,Jakarta,8788151.483,0,0,55.52322865,150.8111085,Pantone,1,S1,0.258206199
52,Perempuan,PNS,Denpasar,5733896.32,0,1,58.84194057,157.9637528,Pantone,0,S3,0.684266555
70,Laki-laki,PNS,Tanjung Pinang,9367196.944,1,0,53.70661209,157.4094959,Deadbuoy,0,S1,0.60984704
15,Laki-laki,Freelance,Samarinda,15651246.35,0,0,51.1014315,149.9491582,Moonsilk,1,S1,0.261673443
41,Perempuan,Pegawai swasta,Sofifi,7390633.084,0,0,53.50738367,144.2306105,Moonsilk,0,SMA,0.172653724
34,Perempuan,Pegawai swasta,Tanjung Pinang,7705271.731,0,0,48.65799912,152.2290895,Moonsilk,1,S1,0.284348458
36,Perempuan,PNS,Sofifi,6480048.028,0,0,60.49574476,161.7211741,Deadbuoy,0,S1,0.245857962
32,Laki-laki,Pegawai swasta,Ambon,7178448.154,0,1,54.07830268,154.7279529,Pantone,1,SMA,0.608836803
30,Laki-laki,Pegawai swasta,Bandung,11046695.04,0,0,56.68232978,151.1474539,Shoulder & Head,1,S1,0.294166708
37,Perempuan,Pegawai swasta,Kendari,9277323.981,0,0,58.82393961,152.1867052,Deadbuoy,0,SMA,0.059841621
39,Laki-laki,Freelance,Padang,8269546.783,0,0,45.40771013,154.9127919,Deadbuoy,0,S1,0.123868368
38,Laki-laki,PNS,Serang,5273804.986,0,0,50.73813769,154.4731982,Pantone,1,S2,0.428602688
39,Laki-laki,Pegawai swasta,Bandung,4768586.064,0,0,61.82690193,162.8092226,Moonsilk,1,SMP,0.264136609
41,Perempuan,Pengangguran,Semarang,10650527.49,0,0,54.49892039,150.9975253,Merpati,1,S1,0.790636563
51,Laki-laki,Pegawai swasta,Ambon,5637428.368,0,0,70.77905333,160.6809843,Deadbuoy,1,S1,0.480375292
21,Laki-laki,Pegawai swasta,Pangkalpinang,12021391.29,0,0,51.42570939,153.7069654,Shoulder & Head,0,S1,0.191286307
31,Laki-laki,Freelance,Palangkaraya,6173805.177,0,0,46.68057766,150.6262025,Merpati,1,S1,0.191334734
29,Laki-laki,Pegawai swasta,Ambon,8996974.161,0,0,58.88742558,164.2449465,Deadbuoy,1,S1,0.337559358
57,Laki-laki,,Bengkulu,11259988.9,0,0,49.00236439,157.459962,Pantone,1,S2,0.506460223
31,Perempuan,Pengangguran,Yogyakarta,7664907.791,0,0,47.23996426,156.1387383,Pantone,0,S2,0.506374169
32,Laki-laki,Freelance,Manokwari,3938560.506,0,0,48.64163033,166.1410399,Merpati,0,S1,0.078578843
37,Laki-laki,PNS,Jayapura,13278372.78,0,0,48.8967069,160.2878463,Shoulder & Head,1,S1,0.473661768
39,Laki-laki,PNS,Yogyakarta,6567901.708,0,0,79.77471457,173.8357594,Moonsilk,0,SMP,0.302528271
55,Perempuan,PNS,Tanjung Pinang,17919574.78,0,0,49.82197829,142.6214222,Shoulder & Head,0,S1,0.479596843
62,Laki-laki,Pengangguran,Pangkalpinang,6171801.585,1,0,60.98714686,157.6146567,Deadbuoy,1,SMP,0.967628665
29,Laki-laki,PNS,Kendari,5696983.572,0,0,66.90271707,157.3454953,Merpati,0,S1,0.349892179
48,Perempuan,Pegawai swasta,Padang,10796410.35,0,0,51.32021404,156.6108907,Merpati,1,S1,0.343166289
40,Laki-laki,PNS,Pontianak,4489305.823,0,0,77.4495286,173.0445502,Shoulder & Head,1,SMA,0.406100557
48,Laki-laki,PNS,Bengkulu,6985944.161,0,0,67.49142953,157.884794,Deadbuoy,1,S2,0.557151166
17,Laki-laki,Freelance,Bengkulu,4407482.916,0,0,46.87410276,147.2856987,Moonsilk,0,SMA,0.105029089
38,Laki-laki,PNS,Manokwari,6788673.07,0,0,52.12209043,151.7815694,Moonsilk,1,SMA,0.440542108
32,Laki-laki,PNS,Banjarmasin,4495253.975,0,0,50.082423,160.4637542,Shoulder & Head,1,SMA,0.465601155
42,Perempuan,PNS,Palembang,7338281.888,0,0,60.1987568,163.9523668,Moonsilk,1,S1,0.414839854
41,Laki-laki,Freelance,Ambon,5115647.277,0,0,72.07612305,169.7798376,Merpati,0,S2,0.240106661
33,Perempuan,PNS,Serang,12697851.62,0,0,48.15712751,147.6952996,Pantone,1,S1,0.317889643
45,Laki-laki,Freelance,Serang,8572686.785,0,1,55.7462755,159.5618458,Merpati,1,SMA,0.611124019
58,Laki-laki,PNS,Gorontalo,5106432.851,0,0,54.66071776,168.4761661,Shoulder & Head,1,SD,0.532018717
37,Perempuan,Freelance,Tanjung Pinang,11494140.89,0,0,74.42946682,163.222954,Merpati,1,S1,0.104576759
41,Laki-laki,PNS,Makassar,,0,0,55.88224982,159.0004874,Pantone,0,S3,0.48238769
55,Perempuan,PNS,Jayapura,13547438.64,0,1,75.93152198,165.9989869,Moonsilk,1,SMA,0.866499106
39,Perempuan,Freelance,Pekanbaru,13164318.67,0,0,50.69259323,157.2166862,Merpati,1,S1,0.144790198
49,Perempuan,PNS,Jambi,10349928.78,0,0,49.27376004,148.8633217,Deadbuoy,0,SD,0.287808754
39,Laki-laki,PNS,Jayapura,19627954.97,0,0,53.02919052,157.542516,Deadbuoy,1,SD,0.461538959
54,Perempuan,PNS,Denpasar,7636325.296,0,0,56.56730992,158.3688941,Shoulder & Head,1,S1,0.543181895
31,Perempuan,PNS,Sofifi,6177355.869,0,1,109.861164,181.1122689,Shoulder & Head,0,SMA,0.615728983
26,Perempuan,PNS,Sofifi,8742807.679,0,0,53.02580417,155.1273285,Deadbuoy,0,S2,0.210082526
57,Laki-laki,Pegawai swasta,Manokwari,15932807.87,0,0,55.3162259,150.1438105,Merpati,0,S1,0.383352245
41,Laki-laki,Pengangguran,Mamuju,8838145.648,0,0,63.9309638,162.4214042,Pantone,0,SD,0.68237401
36,Laki-laki,Pegawai swasta,Jayapura,22516047.91,0,0,53.94739769,158.9107171,Moonsilk,0,S1,0.167736556
48,Laki-laki,Pengangguran,Padang,11210456.75,0,0,48.3537599,157.067809,Pantone,1,S1,0.81478163
41,Perempuan,Pegawai swasta,Tanjungselor,6188493.336,0,0,49.63187056,152.0323921,Shoulder & Head,1,S1,0.253607931
44,Laki-laki,PNS,Surabaya,4109371.22,0,0,47.85015977,150.341898,Pantone,0,S1,0.370739837
63,Laki-laki,PNS,Jakarta,7974329.712,1,0,48.33768067,147.9970812,Deadbuoy,1,SMA,0.78748765
39,Laki-laki,PNS,Padang,6955481.573,0,0,48.16137384,147.3102637,Moonsilk,0,S1,0.401804779
34,Laki-laki,PNS,Banjarmasin,9253592.841,0,0,48.0536163,149.6542999,Pantone,1,S3,0.462675345
31,Laki-laki,Pengangguran,Padang,6745990.385,0,0,55.71362531,155.3699481,Pantone,1,S1,0.672152365
55,Laki-laki,Pegawai swasta,Sofifi,8811674.625,0,0,53.14825272,160.2756053,Pantone,0,S1,0.401760283
32,Laki-laki,PNS,Jakarta,16586518.45,0,0,52.66793532,162.7929251,Merpati,0,S1,0.358043497
47,Laki-laki,Pegawai swasta,Kupang,6397043.338,0,0,58.03047356,155.0480259,Shoulder & Head,0,S1,0.289776134
20,Laki-laki,Pegawai swasta,Jayapura,5951346.048,0,1,53.48502007,153.3549358,Pantone,1,S1,0.568328172
47,Laki-laki,PNS,Medan,3548341.103,0,0,46.44465834,159.6259672,Shoulder & Head,0,SMP,0.41822867
43,Laki-laki,PNS,Palangkaraya,5926465.977,0,0,54.66007868,154.7155179,Shoulder & Head,0,S1,0.420045768
35,Perempuan,Pegawai swasta,Surabaya,5767708.545,0,0,55.15131089,157.6002913,Moonsilk,0,SD,0.073254846
29,Laki-laki,Pegawai swasta,Manokwari,4732126.403,0,0,66.18958304,162.0431034,Merpati,1,S1,0.303104268
58,Perempuan,Pegawai swasta,Palu,4438668.131,0,0,49.68904237,155.3732355,Moonsilk,0,SMP,0.320219316
47,Perempuan,Pegawai swasta,Palangkaraya,6522407.856,0,0,46.11722156,148.4179884,Shoulder & Head,1,S1,0.295150525
55,Laki-laki,Pegawai swasta,Serang,3868808.073,0,0,51.25819581,151.7437894,Moonsilk,0,S1,0.383636627
55,Laki-laki,,Mataram,12959045.74,0,0,48.80864956,151.8507428,Shoulder & Head,1,SMA,0.559919649
49,Laki-laki,Pegawai swasta,Medan,11544317.44,0,0,74.50883613,167.7229933,Pantone,1,S1,0.384930195
51,Laki-laki,PNS,Padang,6753588.891,0,1,54.94439245,165.3038151,Shoulder & Head,0,SMA,0.7761706
45,Perempuan,PNS,Banda Aceh,4831176.547,0,0,48.17892622,155.6431397,Pantone,1,S1,0.446210524
35,Laki-laki,Pengangguran,Sofifi,15941812.69,0,1,59.95729706,167.3430073,Pantone,0,SMA,0.898333198
23,Perempuan,Freelance,Palembang,9436877.502,0,1,78.25410369,171.0524275,Pantone,0,SMA,0.276359281
30,Perempuan,Pegawai swasta,Palembang,6298897.749,0,0,49.89741893,152.5765286,Deadbuoy,1,S1,0.306920324
51,Perempuan,Pegawai swasta,Kupang,10146579.65,0,0,49.21108042,154.6184926,Shoulder & Head,0,SMA,0.291118008
34,Laki-laki,Pegawai swasta,Padang,6067267.753,0,1,59.64029551,159.9485353,Merpati,0,S1,0.468019141
35,Perempuan,PNS,Banjarmasin,3819455.562,0,0,49.66572561,154.8132728,Moonsilk,1,S1,0.324338195
24,Laki-laki,PNS,Tanjungselor,7043535.138,0,0,61.43458104,161.2446593,Moonsilk,0,S1,0.283187562
39,Laki-laki,PNS,Sofifi,4804742.849,0,0,50.95580124,153.9155495,Pantone,1,SMA,0.308817557
27,Laki-laki,Pegawai swasta,Banda Aceh,12188039.4,0,0,63.73860443,170.2141901,Shoulder & Head,1,S1,0.37911567
25,Laki-laki,Pegawai swasta,Tanjungselor,9986638.516,0,0,49.39454213,147.8863074,Moonsilk,1,SMA,0.234942296
47,Laki-laki,Pegawai swasta,Tanjung Pinang,4685631.48,0,1,48.15920564,156.5569673,Moonsilk,0,S1,0.671284373
16,Laki-laki,Pegawai swasta,Banda Lampung,8256919.546,0,0,52.92956487,163.1200627,Moonsilk,1,S1,0.290437893
39,Perempuan,PNS,Palu,8598680.595,0,0,56.86681969,154.5242601,Merpati,0,SMA,0.208335512
34,Perempuan,PNS,Kupang,7135736.654,0,0,58.28623806,152.4772431,Shoulder & Head,0,S1,0.249764577
61,Laki-laki,Freelance,Sofifi,8043845.685,1,0,67.06764963,165.2726333,Deadbuoy,1,SMA,0.586890732
47,Laki-laki,Pegawai swasta,Banda Lampung,5164033.369,0,0,57.44451362,165.9181818,Pantone,1,S1,0.527671213
36,Laki-laki,Pegawai swasta,Banda Aceh,6650659.514,0,0,49.09403265,156.6600804,Moonsilk,0,S1,0.299559626
26,Laki-laki,PNS,Banjarmasin,17301611.95,0,0,54.11713677,153.1721155,Deadbuoy,1,S1,0.430907287
26,Laki-laki,PNS,Ambon,8494724.454,0,0,52.07510719,156.832863,Deadbuoy,1,SMA,0.423157362
55,Laki-laki,PNS,Banda Lampung,16395794.42,0,1,62.11313407,164.9844416,Shoulder & Head,1,S1,0.835776587
42,Laki-laki,Pegawai swasta,Tanjungselor,9994172.455,0,0,55.43363577,159.0899141,Pantone,0,S1,0.339038165
31,Perempuan,PNS,Bengkulu,7608311.511,0,0,51.74070843,158.1250231,Merpati,0,S1,0.190443916
51,Perempuan,Freelance,Ambon,8354292.504,0,1,46.40488999,150.0337383,Moonsilk,1,SMA,0.652893464
46,Laki-laki,PNS,Manado,9327594.534,0,0,50.76459308,157.3721455,Deadbuoy,1,S1,0.626827751
23,Laki-laki,Pegawai swasta,Jayapura,6401685.22,0,0,54.53510871,148.9698166,Pantone,1,S1,0.328075219
43,Laki-laki,Pegawai swasta,Palangkaraya,8993817.146,0,0,51.13036158,150.9310603,Merpati,1,SD,0.460366572
41,Perempuan,PNS,Kupang,8417615.425,0,0,46.0354289,153.884995,Deadbuoy,1,SMA,0.384502664
38,Laki-laki,Pegawai swasta,Semarang,11057397.51,0,1,52.00196002,151.2271569,Moonsilk,1,S1,0.648312318
42,Laki-laki,Pegawai swasta,Banda Lampung,13479562.98,0,0,48.7068266,149.3817905,Pantone,1,SD,0.379788527
47,Laki-laki,Freelance,Jambi,13148424.25,0,0,63.76833053,161.0319749,Pantone,1,SMA,0.338528216
43,Perempuan,Pegawai swasta,Bengkulu,8587328.519,0,1,47.70940036,157.8193625,Pantone,0,S1,0.526931706
49,Laki-laki,PNS,Banjarmasin,9996465.783,0,0,47.39436635,155.1224634,Merpati,0,S1,0.513326385
55,Laki-laki,Pengangguran,Sofifi,9898753.691,0,0,48.19144722,150.9748699,Moonsilk,0,S1,0.798433053
36,Laki-laki,Pegawai swasta,Mamuju,5761969.128,0,,55.8653255,149.9133,Shoulder & Head,1,S1,0.329272888
49,Laki-laki,Freelance,Samarinda,4443552.507,0,0,46.16995018,151.4976588,Shoulder & Head,0,S1,0.232421634
36,Laki-laki,Freelance,Pangkalpinang,9568246.977,0,0,59.75347406,154.0485551,Merpati,0,S1,0.224828422
34,Laki-laki,Pegawai swasta,Tanjung Pinang,8667631.504,0,0,59.71538629,156.1097962,Pantone,0,SMA,0.286041961
43,Laki-laki,Pegawai swasta,Kupang,6649378.529,0,1,53.0839741,156.8517925,Deadbuoy,1,SMA,0.77969019
58,Laki-laki,Pegawai swasta,Pangkalpinang,8330288.595,0,0,66.88109834,165.5857114,Shoulder & Head,0,S1,0.346674047
54,Laki-laki,Pegawai swasta,Medan,7288352.153,0,0,45.10277615,159.3834182,Merpati,0,SMP,0.386801935
45,Laki-laki,Freelance,Pekanbaru,4857909.804,0,0,65.50941534,163.6529947,Moonsilk,0,S1,0.223734402
27,Laki-laki,PNS,Padang,9484332.817,0,0,55.41153665,158.0773514,Moonsilk,0,S1,0.32831632
43,Perempuan,PNS,Manokwari,8104225.545,0,0,48.59646042,147.5675519,Pantone,1,S1,0.479844888
37,Laki-laki,Freelance,Banjarmasin,18940363.59,0,1,53.79300015,162.3874116,Deadbuoy,0,SMA,0.427983271
50,Laki-laki,PNS,Palu,7369467.061,0,0,46.50771223,148.2524152,Pantone,1,SMA,0.503002564
28,Perempuan,Freelance,Pekanbaru,12322701.2,0,0,56.79148939,163.2067252,Deadbuoy,0,SMP,0.067572342
46,Laki-laki,Pegawai swasta,Jambi,16135415.85,0,0,52.92708319,154.4816626,Deadbuoy,1,S1,0.469971677
32,Laki-laki,PNS,Jayapura,8560744.912,0,0,60.9559463,159.3849343,Shoulder & Head,1,S1,0.323354415
44,Perempuan,Pegawai swasta,Banda Lampung,7453451.728,0,0,62.38345775,165.6232792,Moonsilk,1,SMA,0.272209278
35,Laki-laki,Pegawai swasta,Jambi,5496181.44,0,0,60.87287279,158.2346145,Merpati,0,S1,0.273378112
26,Laki-laki,PNS,Padang,8839985.37,0,1,54.9529365,156.1789124,Shoulder & Head,1,S1,0.738367661
48,Laki-laki,PNS,Palu,6105473.953,0,0,46.34722905,157.5098317,Moonsilk,0,S1,0.437351458
47,Laki-laki,Pegawai swasta,Pekanbaru,8093661.018,0,1,64.53435672,166.7005562,Deadbuoy,0,S1,0.64315045
46,Perempuan,Freelance,Surabaya,6718889.93,0,0,51.7251252,145.0566029,Shoulder & Head,1,S1,0.237606719
30,Laki-laki,Pegawai swasta,Manado,7690913.025,0,1,50.81718395,154.9327922,Shoulder & Head,0,S1,0.469400192
34,Laki-laki,PNS,Kendari,2825548.864,0,0,49.71665657,159.5234712,Merpati,0,S1,0.281148299
59,Laki-laki,Freelance,Jambi,6889682.381,1,0,47.89189246,156.78039,Pantone,0,S1,0.429871911
29,Laki-laki,Freelance,Banjarmasin,11287517.37,0,0,64.4379771,162.5201088,Deadbuoy,1,SD,0.249695295
34,Laki-laki,PNS,Surabaya,5595843.269,0,0,58.47863578,163.0746638,Moonsilk,1,SMA,0.403308235
54,Laki-laki,PNS,Manado,15243260.06,0,0,58.65266674,163.805924,Merpati,0,S1,0.452928213
51,Perempuan,PNS,Pangkalpinang,7378418.962,0,0,50.11327276,151.3349908,Pantone,1,SMA,0.547580891
39,Laki-laki,PNS,Pekanbaru,15637909.88,0,0,61.44085587,158.2123887,Merpati,1,SMP,0.449467974
43,Laki-laki,PNS,Jambi,4975578.167,0,0,47.07587812,156.5783534,Merpati,0,SD,0.385746966
49,Laki-laki,PNS,Jakarta,8430456.192,0,0,54.71042698,155.1261832,Merpati,0,S1,0.501519366
36,Perempuan,Freelance,Jambi,6081777.803,0,0,62.25048361,149.020917,Deadbuoy,1,SMA,0.210604474
42,Perempuan,Freelance,Sofifi,8224367.631,0,0,53.33081102,164.6133356,Merpati,0,S1,0.164709465
51,Perempuan,PNS,Gorontalo,3280165.77,0,0,66.48826093,160.135908,Shoulder & Head,0,S1,0.401980665
25,Laki-laki,PNS,Tanjungselor,7515884.575,0,0,53.73029865,157.8122734,Pantone,1,S1,0.427237663
47,Laki-laki,PNS,Serang,13911668.08,0,1,57.48401352,155.519213,Deadbuoy,1,S1,0.838478278
39,Laki-laki,Pegawai swasta,Serang,6213192.84,0,0,54.51092918,160.0025744,Merpati,1,SMA,0.269879502
39,Laki-laki,Pegawai swasta,Manado,6923686.814,0,0,58.85233122,153.3754629,Moonsilk,0,SMA,0.149788483
43,Perempuan,Freelance,Gorontalo,4590666.934,0,0,59.10142845,162.8256639,Deadbuoy,0,S1,0.046294612
39,Laki-laki,PNS,Serang,20582329.17,0,0,49.99098714,153.7008573,Moonsilk,0,S1,0.371500102
39,Laki-laki,PNS,Yogyakarta,23070187.45,0,0,56.35836898,152.817217,Pantone,1,SD,0.39787993
34,Laki-laki,PNS,Jakarta,8644722.182,0,0,47.10846143,147.0224689,Deadbuoy,1,SMA,0.321274567
23,Laki-laki,PNS,Palu,4902474.926,0,0,70.89582706,163.7876312,Deadbuoy,1,S1,0.440964663
41,Laki-laki,Freelance,Gorontalo,3745297.455,0,1,80.85089179,165.6996793,Shoulder & Head,1,SMA,0.59412561
55,Laki-laki,Pegawai swasta,Mataram,5591301.302,0,1,65.05594565,155.5864501,Deadbuoy,1,S1,0.714705111
51,Laki-laki,Pegawai swasta,Pontianak,7944016.8,0,0,50.32180628,161.8041562,Moonsilk,1,S1,0.62332123
49,Laki-laki,PNS,Manado,10613570.61,0,1,59.57805172,160.212993,Merpati,1,S1,0.875940863
41,Laki-laki,Pegawai swasta,Manokwari,8303574.859,0,0,51.48636417,154.102168,Deadbuoy,0,S3,0.309503759
